simulated.data...1.	rep.num.plants.per.plot..nrow.simulated.data..	binomial.rvs.1	binomial.rvs.2	binomial.rvs.3	binomial.rvs.4	binomial.rvs.5	binomial.rvs.6	binomial.rvs.7	binomial.rvs.8	binomial.rvs.9	binomial.rvs.10	binomial.rvs.11	binomial.rvs.12	binomial.rvs.13	binomial.rvs.14	binomial.rvs.15	binomial.rvs.16	binomial.rvs.17	binomial.rvs.18	binomial.rvs.19	binomial.rvs.20	binomial.rvs.21	binomial.rvs.22	binomial.rvs.23	binomial.rvs.24	binomial.rvs.25	binomial.rvs.26	binomial.rvs.27	binomial.rvs.28	binomial.rvs.29	binomial.rvs.30	binomial.rvs.31	binomial.rvs.32	binomial.rvs.33	binomial.rvs.34	binomial.rvs.35	binomial.rvs.36	binomial.rvs.37	binomial.rvs.38	binomial.rvs.39	binomial.rvs.40	binomial.rvs.41	binomial.rvs.42	binomial.rvs.43	binomial.rvs.44	binomial.rvs.45	binomial.rvs.46	binomial.rvs.47	binomial.rvs.48	binomial.rvs.49	binomial.rvs.50	binomial.rvs.51	binomial.rvs.52	binomial.rvs.53	binomial.rvs.54	binomial.rvs.55	binomial.rvs.56	binomial.rvs.57	binomial.rvs.58	binomial.rvs.59	binomial.rvs.60	binomial.rvs.61	binomial.rvs.62	binomial.rvs.63	binomial.rvs.64	binomial.rvs.65	binomial.rvs.66	binomial.rvs.67	binomial.rvs.68	binomial.rvs.69	binomial.rvs.70	binomial.rvs.71	binomial.rvs.72	binomial.rvs.73	binomial.rvs.74	binomial.rvs.75	binomial.rvs.76	binomial.rvs.77	binomial.rvs.78	binomial.rvs.79	binomial.rvs.80	binomial.rvs.81	binomial.rvs.82	binomial.rvs.83	binomial.rvs.84	binomial.rvs.85	binomial.rvs.86	binomial.rvs.87	binomial.rvs.88	binomial.rvs.89	binomial.rvs.90	binomial.rvs.91	binomial.rvs.92	binomial.rvs.93	binomial.rvs.94	binomial.rvs.95	binomial.rvs.96	binomial.rvs.97	binomial.rvs.98	binomial.rvs.99	binomial.rvs.100
GA209	10	10	10	10	9	10	9	10	10	7	9	9	10	10	10	10	9	10	9	9	10	9	10	10	10	10	10	9	9	10	10	10	8	10	9	10	9	10	10	10	8	9	10	9	7	9	9	10	10	10	10	10	10	10	10	8	10	10	10	10	10	9	9	10	10	9	8	10	9	10	9	10	9	10	9	9	9	10	9	10	10	10	8	9	8	9	8	8	9	9	10	7	10	9	10	10	10	10	10	10	9
GT112	10	10	9	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
H105W	10	10	10	10	10	10	10	9	10	10	10	9	9	10	10	9	10	10	9	9	10	9	10	9	9	9	10	10	9	10	10	10	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	9	9	9	9	10	9	8	10	10	9	9	9	9	10	10	9	10	9	10	10	9	9	10	9	10	9	9	10	9	9	10	10	9	9	10	10	10	10	10	10	10	10	10	9	9	10	10	9	9	10	10	9	10	8
H49	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10
H84	10	10	9	9	10	10	8	7	10	9	9	10	10	8	10	9	9	10	10	10	10	8	8	10	9	10	10	10	9	10	10	10	10	10	9	9	10	9	9	9	9	10	10	9	10	10	10	10	9	10	9	10	10	10	9	8	9	8	10	8	10	9	10	10	10	9	9	10	10	10	9	10	9	10	10	7	9	10	9	9	9	9	9	10	10	9	10	7	9	9	9	10	9	10	7	8	9	10	10	9	9
H91	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	9	9	10	9	10	9	10	7	10	9	8	10	9	10	10	10	9	10	9	10	10	9	10	10	10	10	9	10	9	8	9	9	9	10	10	7	10	9	10	10	10	8	10	10	10	10	10	8	9	10	10	9	8	9	10	10	8	9	9	9	10	10	10	9	10	10	9	10	9	10	9	9	10	10	9	9	10	10	9	9	10	10	9	10	8
H95	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	9
H99	10	10	10	9	10	9	10	9	9	10	9	10	10	10	10	10	9	9	10	10	10	8	10	9	10	9	10	10	10	8	9	10	9	7	9	9	10	10	10	10	10	10	10	10	8	10	10	10	10	10	9	9	10	10	9	8	10	9	10	9	10	9	10	9	9	9	10	9	10	10	10	8	9	8	9	8	8	9	9	10	7	10	9	10	10	10	10	10	10	9	6	9	10	10	9	9	10	10	10	10	9
HI27	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10
HP301	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	9	10	10	10	9	10	10	10	10
HY	10	10	9	10	10	10	10	10	9	9	10	9	9	10	10	10	10	10	9	9	8	10	9	9	10	9	10	10	9	10	10	9	10	9	10	9	10	10	10	10	9	10	10	10	10	9	10	10	9	10	10	10	10	10	9	10	10	10	10	10	8	10	9	9	10	9	10	9	10	10	10	9	10	9	10	10	10	9	10	10	8	9	10	10	9	8	10	10	9	10	10	10	10	9	9	10	10	10	10	10	10
I137TN	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10
I205	10	10	10	9	10	9	9	10	9	10	9	10	7	10	9	8	10	9	10	10	10	9	10	9	10	10	9	10	10	10	10	9	10	9	8	9	9	9	10	10	7	10	9	10	10	10	8	10	10	10	10	10	8	9	10	10	9	8	9	10	10	8	9	9	9	10	10	10	9	10	10	9	10	9	10	9	9	10	10	9	9	10	10	9	9	10	10	9	10	8	10	10	10	10	9	10	10	6	9	9	9
I-29	10	10	8	10	10	10	10	10	10	10	10	9	10	9	10	10	7	9	10	10	10	10	9	8	10	10	10	8	10	10	9	10	10	10	10	8	10	9	10	10	9	10	10	10	10	10	9	10	9	8	8	10	10	10	8	10	10	10	10	10	10	10	10	9	9	10	9	10	9	10	7	10	9	8	10	9	10	10	10	9	10	9	10	10	9	10	10	10	10	9	10	9	8	9	9	9	10	10	7	10	9
IA2132	10	9	9	10	9	8	9	10	10	10	10	10	8	9	9	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	7	9	10	9	10	10	10	10	9	9	9	10	10	9	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	8	9	10	10	10	9	10	9	9	10	10	8	9	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	8	10	8	10	9	10	10	9	10
IA5125	10	10	9	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10
IDS28	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10
IDS69	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
IDS91	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Il101	10	10	10	9	9	9	10	10	10	10	9	10	10	10	9	9	9	9	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	9	10	9	9	8	9	10	9	10	10	10	9	10	10	10	8	8	10	10	9	10	10	10	9	9	10	10	10	10	10	10	10	9	8	9	10	9	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10
Il14H	10	10	8	9	10	10	10	10	10	10	10	10	10	10	10	10	9	10	8	10	9	10	9	10	10	10	10	8	10	10	8	9	9	9	9	10	10	10	8	10	10	10	10	9	10	10	10	9	9	10	10	9	10	10	9	9	10	9	10	9	9	9	10	10	9	10	10	10	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	9	9	9	9	10	9	8	10	10	9	9	9	9	10	10	9	10	9
Il677a	10	10	9	10	10	10	9	10	10	10	9	10	10	10	9	8	10	10	9	10	10	10	10	10	9	10	8	10	9	10	10	10	10	10	10	10	10	10	9	9	10	10	8	9	10	9	10	10	10	10	10	10	10	10	10	9	9	10	9	9	10	10	10	10	10	9	9	8	10	9	9	10	9	10	10	9	10	10	9	10	9	10	9	10	10	10	10	9	10	10	10	10	9	10	10	9	10	10	10	10	10
K148	10	9	9	10	10	10	9	10	10	10	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	9	9	9	9	10	9	8	10	10	9	9	9	9	10	10	9	10	9	10	10	9	9	10	9	10	9	9	10	9	9	10	10	9	9	10	10	10	10	10	10	10	10	10	9	9	10	10	9	9	10	10	9	10	8	10	8	8	10	10	9	7	10	9	10	9	10	10	9	10	9	10	10	10	10	10	10
K4	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10
K55	10	10	9	10	10	10	9	10	10	10	10	10	9	9	10	9	9	9	9	10	10	9	10	10	10	10	9	10	9	10	10	10	9	8	9	8	10	8	10	9	10	10	10	9	9	10	10	10	9	10	9	10	10	7	9	10	9	9	9	9	9	10	10	9	10	7	9	9	9	10	9	10	7	8	9	10	10	9	9	9	10	10	9	10	10	9	8	9	10	10	10	10	10	8	9	9	10	10	9	10	9
K64	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	8	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ki11	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	9	10	10	10	10	10	9	10	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	10	10	10	10	10
KI14	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ki2021	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	8	10	10	10	10	10	9	10	10	10	10	10	9	10
KI21	10	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10
KI3	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10
Ki43	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	7	9	10	9	10	10	10	10	9	9	9	10	10	9	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	8	9	10	10	10	9	10	9	9	10	10	8	9	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	8	10	8	10	9	10	10	9	10	10	9	10	10	10	10	9	10	8	9	10
KI44	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10
KY21	10	8	10	10	10	10	9	10	10	9	10	9	10	9	10	10	10	10	9	10	10	10	10	9	10	10	9	10	10	10	10	10	9	10	10	10	10	10	8	10	9	9	10	9	10	9	10	10	10	9	10	9	10	10	10	9	10	10	8	9	10	10	9	8	10	10	9	10	10	10	10	9	9	10	10	10	10	10	10	10	10	9	10	9	10	10	7	9	10	10	10	10	9	8	10	10	10	8	10	10	9
KY226	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9
KY228	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	8	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10
L317	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
L578	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	10	10	9
M14	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10
M162W	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10
M37W	10	10	8	10	9	9	9	10	9	8	10	10	9	9	9	9	10	10	9	10	9	10	10	9	9	10	9	10	9	9	10	9	9	10	10	9	9	10	10	10	10	10	10	10	10	10	9	9	10	10	9	9	10	10	9	10	8	10	8	8	10	10	9	7	10	9	10	9	10	10	9	10	9	10	10	10	10	10	10	10	10	9	10	9	10	9	10	10	8	9	9	9	10	9	10	10	9	10	10	9	10
MEF156-55-2	10	10	8	10	9	9	9	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	9	10	9	9	8	9	10	9	10	10	10	9	10	10	10	8	8	10	10	9	10	10	10	9	9	10	10	10	10	10	10	10	9	8	9	10	9	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	8	10	10	10	10	10	10	10	10	10	10
MO17	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10
MO18W	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10
MO1W	10	10	10	10	10	10	10	8	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10
MO24W	10	10	10	10	10	9	10	10	9	10	10	9	10	10	10	10	9	10	8	9	10	9	10	10	9	10	9	10	8	10	10	9	7	8	10	9	9	10	8	10	10	9	10	10	8	9	9	10	10	10	8	10	8	10	9	9	7	9	10	10	10	10	10	9	9	10	10	10	10	9	10	10	10	9	9	9	9	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10
MO44	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	9	10	10	10
MO45	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
MO46	10	10	9	9	9	10	10	9	10	9	10	10	9	9	10	9	10	9	9	10	9	9	10	10	9	9	10	10	10	10	10	10	10	10	10	9	9	10	10	9	9	10	10	9	10	8	10	8	8	10	10	9	7	10	9	10	9	10	10	9	10	9	10	10	10	10	10	10	10	10	9	10	9	10	9	10	10	8	9	9	9	10	9	10	10	9	10	10	9	10	10	9	10	10	10	9	8	9	10	10	10
MO47	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10
MOG	10	7	10	9	8	10	9	10	10	10	9	9	10	10	10	9	10	9	10	10	7	9	10	9	9	9	9	9	10	10	9	10	7	9	9	9	10	9	10	7	8	9	10	10	9	9	9	10	10	9	10	10	9	8	9	10	10	10	10	10	8	9	9	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	7	9	10	9	10	10	10	10	9	9	9	10	10	9	10	10	9	10	10	10	10	10	10
MP339	10	8	9	10	10	10	10	10	8	9	10	10	9	8	9	10	10	8	9	9	9	10	10	10	9	10	10	9	10	9	10	9	9	10	10	9	9	10	10	9	9	10	10	9	10	8	10	10	10	10	9	10	10	6	9	9	9	10	10	10	10	9	10	10	10	9	10	9	10	10	10	8	10	9	9	9	10	10	10	10	10	8	10	10	9	10	9	8	9	10	9	10	10	7	9	9	10	10	10	10	9
MS1334	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10
MS153	10	9	10	10	9	10	9	10	9	9	9	10	9	10	10	10	8	9	8	9	8	8	9	9	10	7	10	9	10	10	10	10	10	10	9	6	9	10	10	9	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	8	10	9	10	9	10	10	10	10	8	10	10	8	9	9	9	9	10	10	10	8	10	10	10	10	9	10	10	10	9	9	10	10	9	10
MS71	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10
MT42	10	10	9	9	9	10	9	9	10	9	9	10	10	9	9	10	10	10	10	10	10	10	10	10	9	9	10	10	9	9	10	10	9	10	8	10	8	8	10	10	9	7	10	9	10	9	10	10	9	10	9	10	10	10	10	10	10	10	10	9	10	9	10	9	10	10	8	9	9	9	10	9	10	10	9	10	10	9	10	10	9	10	10	10	9	8	9	10	10	10	8	7	10	9	9	10	10	8	10	9	9
N192	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10
N28HT	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10
N6	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
N7A	10	10	10	9	10	10	8	9	9	9	10	10	10	9	10	10	9	10	9	10	9	9	10	10	9	9	10	10	9	9	10	10	9	10	8	10	10	10	10	9	10	10	6	9	9	9	10	10	10	10	9	10	10	10	9	10	9	10	10	10	8	10	9	9	9	10	10	10	10	10	8	10	10	9	10	9	8	9	10	9	10	10	7	9	9	10	10	10	10	9	10	9	9	10	9	10	10	10	10	10	9
NC222	10	10	10	10	10	10	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	9	10
NC230	10	10	10	9	10	8	9	8	9	8	8	9	9	10	7	10	9	10	10	10	10	10	10	9	6	9	10	10	9	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	8	10	9	10	9	10	10	10	10	8	10	10	8	9	9	9	9	10	10	10	8	10	10	10	10	9	10	10	10	9	9	10	10	9	10	10	9	9	10	9	10	9	9	9	10	10
